[2008-04-30 12:41:17]	SOCKET 连接创建失败
[2008-04-30 12:41:17]	SOCKET 连接创建失败
[2008-04-30 12:41:18]	SOCKET 连接创建失败
[2008-04-30 12:41:18]	SOCKET 连接创建失败
[2008-04-30 12:41:18]	SOCKET 连接创建失败
[2008-04-30 12:41:18]	SOCKET 连接创建失败
[2008-04-30 12:41:18]	SOCKET 连接创建失败
[2008-04-30 12:41:19]	SOCKET 连接创建失败
[2008-04-30 12:41:19]	SOCKET 连接创建失败
[2008-04-30 12:41:20]	SOCKET 连接创建失败
[2008-04-30 12:41:20]	SOCKET 连接创建失败
[2008-04-30 12:41:20]	SOCKET 连接创建失败
[2008-04-30 12:41:20]	SOCKET 连接创建失败
[2008-04-30 12:41:21]	SOCKET 连接创建失败
[2008-04-30 12:41:21]	SOCKET 连接创建失败
[2008-04-30 12:41:21]	SOCKET 连接创建失败
[2008-04-30 12:41:22]	SOCKET 连接创建失败
[2008-04-30 12:41:22]	SOCKET 连接创建失败
[2008-04-30 12:41:22]	SOCKET 连接创建失败
[2008-04-30 12:41:22]	SOCKET 连接创建失败
[2008-04-30 12:41:22]	SOCKET 连接创建失败
[2008-04-30 12:41:22]	SOCKET 连接创建失败
[2008-04-30 12:41:23]	SOCKET 连接创建失败
[2008-04-30 12:41:23]	SOCKET 连接创建失败
[2008-04-30 12:41:23]	SOCKET 连接创建失败
[2008-04-30 12:41:24]	SOCKET 连接创建失败
[2008-04-30 12:41:24]	SOCKET 连接创建失败
[2008-04-30 12:41:24]	SOCKET 连接创建失败
[2008-04-30 12:41:25]	SOCKET 连接创建失败
[2008-04-30 12:41:25]	SOCKET 连接创建失败
[2008-04-30 12:41:26]	SOCKET 连接创建失败
[2008-04-30 12:41:26]	SOCKET 连接创建失败
[2008-04-30 12:41:26]	SOCKET 连接创建失败
[2008-04-30 12:41:26]	SOCKET 连接创建失败
[2008-04-30 12:41:27]	SOCKET 连接创建失败
[2008-04-30 12:41:27]	SOCKET 连接创建失败
[2008-04-30 12:41:27]	SOCKET 连接创建失败
[2008-04-30 12:41:28]	SOCKET 连接创建失败
[2008-04-30 12:41:28]	SOCKET 连接创建失败
[2008-04-30 12:41:28]	SOCKET 连接创建失败
[2008-04-30 12:41:28]	SOCKET 连接创建失败
[2008-04-30 12:41:28]	SOCKET 连接创建失败
[2008-04-30 12:41:28]	SOCKET 连接创建失败
[2008-04-30 12:41:29]	SOCKET 连接创建失败
[2008-04-30 12:41:29]	SOCKET 连接创建失败
[2008-04-30 12:41:30]	SOCKET 连接创建失败
[2008-04-30 12:41:30]	SOCKET 连接创建失败
[2008-04-30 12:41:30]	SOCKET 连接创建失败
[2008-04-30 12:41:30]	SOCKET 连接创建失败
[2008-04-30 12:41:30]	SOCKET 连接创建失败
[2008-04-30 12:41:31]	SOCKET 连接创建失败
[2008-04-30 12:41:31]	SOCKET 连接创建失败
[2008-04-30 12:41:32]	SOCKET 连接创建失败
[2008-04-30 12:41:32]	SOCKET 连接创建失败
[2008-04-30 12:41:32]	SOCKET 连接创建失败
[2008-04-30 12:41:32]	SOCKET 连接创建失败
[2008-04-30 12:41:32]	SOCKET 连接创建失败
[2008-04-30 12:41:33]	SOCKET 连接创建失败
[2008-04-30 12:41:33]	SOCKET 连接创建失败
[2008-04-30 12:41:34]	SOCKET 连接创建失败
[2008-04-30 12:41:34]	SOCKET 连接创建失败
[2008-04-30 12:41:34]	SOCKET 连接创建失败
[2008-04-30 12:41:34]	SOCKET 连接创建失败
[2008-04-30 12:41:35]	SOCKET 连接创建失败
[2008-04-30 12:41:35]	SOCKET 连接创建失败
[2008-04-30 12:41:36]	SOCKET 连接创建失败
[2008-04-30 12:41:36]	SOCKET 连接创建失败
[2008-04-30 12:41:36]	SOCKET 连接创建失败
[2008-04-30 12:41:36]	SOCKET 连接创建失败
[2008-04-30 12:41:36]	SOCKET 连接创建失败
[2008-04-30 12:41:37]	SOCKET 连接创建失败
[2008-04-30 12:41:37]	SOCKET 连接创建失败
[2008-04-30 12:41:37]	SOCKET 连接创建失败
[2008-04-30 12:41:38]	SOCKET 连接创建失败
[2008-04-30 12:41:38]	SOCKET 连接创建失败
[2008-04-30 12:41:38]	SOCKET 连接创建失败
[2008-04-30 12:41:38]	SOCKET 连接创建失败
[2008-04-30 12:41:38]	SOCKET 连接创建失败
[2008-04-30 12:41:39]	SOCKET 连接创建失败
[2008-04-30 12:41:39]	SOCKET 连接创建失败
[2008-04-30 12:41:40]	SOCKET 连接创建失败
[2008-04-30 12:41:40]	SOCKET 连接创建失败
[2008-04-30 12:41:40]	SOCKET 连接创建失败
[2008-04-30 12:41:40]	SOCKET 连接创建失败
[2008-04-30 12:41:41]	SOCKET 连接创建失败
[2008-04-30 12:41:42]	SOCKET 连接创建失败
[2008-04-30 12:41:42]	SOCKET 连接创建失败
[2008-04-30 12:41:42]	SOCKET 连接创建失败
[2008-04-30 12:41:42]	SOCKET 连接创建失败
[2008-04-30 12:41:42]	SOCKET 连接创建失败
[2008-04-30 12:41:43]	SOCKET 连接创建失败
[2008-04-30 12:41:43]	SOCKET 连接创建失败
[2008-04-30 12:41:43]	SOCKET 连接创建失败
[2008-04-30 12:41:44]	SOCKET 连接创建失败
[2008-04-30 12:41:44]	SOCKET 连接创建失败
[2008-04-30 12:41:44]	SOCKET 连接创建失败
[2008-04-30 12:41:44]	SOCKET 连接创建失败
[2008-04-30 12:41:44]	SOCKET 连接创建失败
[2008-04-30 12:41:45]	SOCKET 连接创建失败
[2008-04-30 12:41:45]	SOCKET 连接创建失败
[2008-04-30 12:41:46]	SOCKET 连接创建失败
[2008-04-30 12:41:46]	SOCKET 连接创建失败
[2008-04-30 12:41:46]	SOCKET 连接创建失败
[2008-04-30 12:41:46]	SOCKET 连接创建失败
[2008-04-30 12:41:46]	SOCKET 连接创建失败
[2008-04-30 12:41:47]	SOCKET 连接创建失败
[2008-04-30 12:41:47]	SOCKET 连接创建失败
[2008-04-30 12:41:47]	SOCKET 连接创建失败
[2008-04-30 12:41:48]	SOCKET 连接创建失败
[2008-04-30 12:41:48]	SOCKET 连接创建失败
[2008-04-30 12:41:48]	SOCKET 连接创建失败
[2008-04-30 12:41:48]	SOCKET 连接创建失败
[2008-04-30 12:41:48]	SOCKET 连接创建失败
[2008-04-30 12:41:49]	SOCKET 连接创建失败
[2008-04-30 12:41:50]	SOCKET 连接创建失败
[2008-04-30 12:41:50]	SOCKET 连接创建失败
[2008-04-30 12:41:50]	SOCKET 连接创建失败
[2008-04-30 12:41:50]	SOCKET 连接创建失败
[2008-04-30 12:41:51]	SOCKET 连接创建失败
[2008-04-30 12:41:51]	SOCKET 连接创建失败
[2008-04-30 12:41:53]	svrpackmonitor -- interval is 1
[2008-04-30 12:42:53]	svrpackmonitor -- interval is 1
[2008-04-30 12:43:53]	svrpackmonitor -- interval is 1
[2008-04-30 12:44:53]	svrpackmonitor -- interval is 1
[2008-04-30 12:45:53]	svrpackmonitor -- interval is 1
[2008-04-30 12:46:53]	svrpackmonitor -- interval is 1
[2008-04-30 12:47:53]	svrpackmonitor -- interval is 1
[2008-04-30 12:48:53]	svrpackmonitor -- interval is 1
[2008-04-30 12:49:53]	svrpackmonitor -- interval is 1
[2008-04-30 12:50:53]	svrpackmonitor -- interval is 1
[2008-04-30 12:51:53]	svrpackmonitor -- interval is 1
[2008-04-30 12:52:53]	svrpackmonitor -- interval is 1
[2008-04-30 12:53:53]	svrpackmonitor -- interval is 1
[2008-04-30 12:54:53]	svrpackmonitor -- interval is 1
[2008-04-30 12:55:53]	svrpackmonitor -- interval is 1
[2008-04-30 12:56:53]	svrpackmonitor -- interval is 1
[2008-04-30 12:57:53]	svrpackmonitor -- interval is 1
[2008-04-30 12:58:53]	svrpackmonitor -- interval is 1
[2008-04-30 12:59:40]	服务停止
[2008-04-30 12:59:41]	卸载hook dll 成功
[2008-04-30 12:59:41]	end process
